Fecha,Año,Mes,Dia,Trimestre,Dia_semana,semana,dia_año,ingreso neto
2015-01-01,2015,1,1,1,5,1,1,1620978
2015-01-02,2015,1,2,1,6,1,2,2480059
2015-01-03,2015,1,3,1,7,1,3,2602978
2015-01-04,2015,1,4,1,1,2,4,2614025
2015-01-05,2015,1,5,1,2,2,5,2922174
2015-01-06,2015,1,6,1,3,2,6,4789244
2015-01-07,2015,1,7,1,4,2,7,4931880
2015-01-08,2015,1,8,1,5,2,8,7023735
2015-01-09,2015,1,9,1,6,2,9,31138739
2015-01-10,2015,1,10,1,7,2,10,51260806
2015-01-11,2015,1,11,1,1,3,11,24725854
2015-01-12,2015,1,12,1,2,3,12,119354327
2015-01-13,2015,1,13,1,3,3,13,71771093
2015-01-14,2015,1,14,1,4,3,14,46438459
2015-01-15,2015,1,15,1,5,3,15,69966145
2015-01-16,2015,1,16,1,6,3,16,189913552
2015-01-17,2015,1,17,1,7,3,17,268215820
2015-01-18,2015,1,18,1,1,4,18,111313070
2015-01-19,2015,1,19,1,2,4,19,43783168
2015-01-20,2015,1,20,1,3,4,20,10102906
2015-01-21,2015,1,21,1,4,4,21,25560409
2015-01-22,2015,1,22,1,5,4,22,31336389
2015-01-23,2015,1,23,1,6,4,23,7267179
2015-01-24,2015,1,24,1,7,4,24,6633153
2015-01-25,2015,1,25,1,1,5,25,5815741
2015-01-26,2015,1,26,1,2,5,26,6138222
2015-01-27,2015,1,27,1,3,5,27,8660209
2015-01-28,2015,1,28,1,4,5,28,6887745
2015-01-29,2015,1,29,1,5,5,29,7417488
2015-01-30,2015,1,30,1,6,5,30,15123384
2015-01-31,2015,1,31,1,7,5,31,6489668
2015-02-01,2015,2,1,1,1,6,1,8372
2015-02-02,2015,2,2,1,2,6,2,5399478
2015-02-03,2015,2,3,1,3,6,3,5478993
2015-02-04,2015,2,4,1,4,6,4,4929114
2015-02-05,2015,2,5,1,5,6,5,6210051
2015-02-06,2015,2,6,1,6,6,6,7060966
2015-02-07,2015,2,7,1,7,6,7,2175861
2015-02-08,2015,2,8,1,1,7,8,30381
2015-02-09,2015,2,9,1,2,7,9,16772703
2015-02-10,2015,2,10,1,3,7,10,20302373
2015-02-11,2015,2,11,1,4,7,11,46123010
2015-02-12,2015,2,12,1,5,7,12,265362081
2015-02-13,2015,2,13,1,6,7,13,125870090
2015-02-14,2015,2,14,1,7,7,14,17242026
2015-02-15,2015,2,15,1,1,8,15,222956
2015-02-16,2015,2,16,1,2,8,16,290847285
2015-02-17,2015,2,17,1,3,8,17,501119529
2015-02-18,2015,2,18,1,4,8,18,10629488
2015-02-19,2015,2,19,1,5,8,19,16750039
2015-02-20,2015,2,20,1,6,8,20,21951648
2015-02-21,2015,2,21,1,7,8,21,3142780
2015-02-22,2015,2,22,1,1,9,22,23220
2015-02-23,2015,2,23,1,2,9,23,17168882
2015-02-24,2015,2,24,1,3,9,24,10480883
2015-02-25,2015,2,25,1,4,9,25,7803088
2015-02-26,2015,2,26,1,5,9,26,11631703
2015-02-27,2015,2,27,1,6,9,27,35729348
2015-02-28,2015,2,28,1,7,9,28,8198188
2015-03-01,2015,3,1,1,1,10,1,56032
2015-03-02,2015,3,2,1,2,10,2,4520512
2015-03-03,2015,3,3,1,3,10,3,4638627
2015-03-04,2015,3,4,1,4,10,4,6488252
2015-03-05,2015,3,5,1,5,10,5,3395246
2015-03-06,2015,3,6,1,6,10,6,7606015
2015-03-07,2015,3,7,1,7,10,7,1893805
2015-03-08,2015,3,8,1,1,11,8,20169
2015-03-09,2015,3,9,1,2,11,9,22794857
2015-03-10,2015,3,10,1,3,11,10,19563393
2015-03-11,2015,3,11,1,4,11,11,40748410
2015-03-12,2015,3,12,1,5,11,12,278034660
2015-03-13,2015,3,13,1,6,11,13,125094212
2015-03-14,2015,3,14,1,7,11,14,28678321
2015-03-15,2015,3,15,1,1,12,15,315030
2015-03-16,2015,3,16,1,2,12,16,241834476
2015-03-17,2015,3,17,1,3,12,17,532099376
2015-03-18,2015,3,18,1,4,12,18,15101537
2015-03-19,2015,3,19,1,5,12,19,13802408
2015-03-20,2015,3,20,1,6,12,20,12419553
2015-03-21,2015,3,21,1,7,12,21,4424874
2015-03-22,2015,3,22,1,1,13,22,17386
2015-03-23,2015,3,23,1,2,13,23,8172730
2015-03-24,2015,3,24,1,3,13,24,9199040
2015-03-25,2015,3,25,1,4,13,25,10483806
2015-03-26,2015,3,26,1,5,13,26,11203278
2015-03-27,2015,3,27,1,6,13,27,13238944
2015-03-28,2015,3,28,1,7,13,28,8158465
2015-03-29,2015,3,29,1,1,14,29,74372
2015-03-30,2015,3,30,1,2,14,30,11562332
2015-03-31,2015,3,31,1,3,14,31,15397359
2015-04-01,2015,4,1,2,4,14,1,1217014
2015-04-02,2015,4,2,2,5,14,2,918
2015-04-03,2015,4,3,2,6,14,3,0
2015-04-04,2015,4,4,2,7,14,4,4800
2015-04-05,2015,4,5,2,1,15,5,5449
2015-04-06,2015,4,6,2,2,15,6,3362938
2015-04-07,2015,4,7,2,3,15,7,4086228
2015-04-08,2015,4,8,2,4,15,8,8011549
2015-04-09,2015,4,9,2,5,15,9,6776497
2015-04-10,2015,4,10,2,6,15,10,19892719
2015-04-11,2015,4,11,2,7,15,11,4195439
2015-04-12,2015,4,12,2,1,16,12,21176
2015-04-13,2015,4,13,2,2,16,13,36700576
2015-04-14,2015,4,14,2,3,16,14,59935306
2015-04-15,2015,4,15,2,4,16,15,132099913
2015-04-16,2015,4,16,2,5,16,16,474458475
2015-04-17,2015,4,17,2,6,16,17,608747472
2015-04-18,2015,4,18,2,7,16,18,5228640
2015-04-19,2015,4,19,2,1,17,19,88914
2015-04-20,2015,4,20,2,2,17,20,15278237
2015-04-21,2015,4,21,2,3,17,21,13459934
2015-04-22,2015,4,22,2,4,17,22,12564504
2015-04-23,2015,4,23,2,5,17,23,9339496
2015-04-24,2015,4,24,2,6,17,24,10851771
2015-04-25,2015,4,25,2,7,17,25,1489116
2015-04-26,2015,4,26,2,1,18,26,17603
2015-04-27,2015,4,27,2,2,18,27,11329256
2015-04-28,2015,4,28,2,3,18,28,7741561
2015-04-29,2015,4,29,2,4,18,29,12271401
2015-04-30,2015,4,30,2,5,18,30,30383509
2015-05-01,2015,5,1,2,6,18,1,3657
2015-05-02,2015,5,2,2,7,18,2,342378
2015-05-03,2015,5,3,2,1,19,3,1413
2015-05-04,2015,5,4,2,2,19,4,5236371
2015-05-05,2015,5,5,2,3,19,5,5979621
2015-05-06,2015,5,6,2,4,19,6,5555424
2015-05-07,2015,5,7,2,5,19,7,4213243
2015-05-08,2015,5,8,2,6,19,8,11762353
2015-05-09,2015,5,9,2,7,19,9,3565068
2015-05-10,2015,5,10,2,1,20,10,31063
2015-05-11,2015,5,11,2,2,20,11,19185485
2015-05-12,2015,5,12,2,3,20,12,257420483
2015-05-13,2015,5,13,2,4,20,13,50526454
2015-05-14,2015,5,14,2,5,20,14,89346010
2015-05-15,2015,5,15,2,6,20,15,162881165
2015-05-16,2015,5,16,2,7,20,16,22180833
2015-05-17,2015,5,17,2,1,21,17,222678
2015-05-18,2015,5,18,2,2,21,18,306681196
2015-05-19,2015,5,19,2,3,21,19,425280400
2015-05-20,2015,5,20,2,4,21,20,11307079
2015-05-21,2015,5,21,2,5,21,21,12848535
2015-05-22,2015,5,22,2,6,21,22,23707527
2015-05-23,2015,5,23,2,7,21,23,1538038
2015-05-24,2015,5,24,2,1,22,24,8272
2015-05-25,2015,5,25,2,2,22,25,9773835
2015-05-26,2015,5,26,2,3,22,26,10746586
2015-05-27,2015,5,27,2,4,22,27,10465822
2015-05-28,2015,5,28,2,5,22,28,11862349
2015-05-29,2015,5,29,2,6,22,29,21566716
2015-05-30,2015,5,30,2,7,22,30,11612415
2015-05-31,2015,5,31,2,1,23,31,60936
2015-06-01,2015,6,1,2,2,23,1,6739970
2015-06-02,2015,6,2,2,3,23,2,3992006
2015-06-03,2015,6,3,2,4,23,3,2775898
2015-06-04,2015,6,4,2,5,23,4,3216690
2015-06-05,2015,6,5,2,6,23,5,7819503
2015-06-06,2015,6,6,2,7,23,6,1772903
2015-06-07,2015,6,7,2,1,24,7,10141
2015-06-08,2015,6,8,2,2,24,8,17017761
2015-06-09,2015,6,9,2,3,24,9,18226061
2015-06-10,2015,6,10,2,4,24,10,246711222
2015-06-11,2015,6,11,2,5,24,11,42313517
2015-06-12,2015,6,12,2,6,24,12,97889422
2015-06-13,2015,6,13,2,7,24,13,17107338
2015-06-14,2015,6,14,2,1,25,14,386300
2015-06-15,2015,6,15,2,2,25,15,144977129
2015-06-16,2015,6,16,2,3,25,16,170120948
2015-06-17,2015,6,17,2,4,25,17,305862293
2015-06-18,2015,6,18,2,5,25,18,345730947
2015-06-19,2015,6,19,2,6,25,19,16447597
2015-06-20,2015,6,20,2,7,25,20,1933445
2015-06-21,2015,6,21,2,1,26,21,50815
2015-06-22,2015,6,22,2,2,26,22,7401418
2015-06-23,2015,6,23,2,3,26,23,10048227
2015-06-24,2015,6,24,2,4,26,24,8573674
2015-06-25,2015,6,25,2,5,26,25,9311332
2015-06-26,2015,6,26,2,6,26,26,11522300
2015-06-27,2015,6,27,2,7,26,27,2418626
2015-06-28,2015,6,28,2,1,27,28,24863
2015-06-29,2015,6,29,2,2,27,29,15190916
2015-06-30,2015,6,30,2,3,27,30,29869786
2015-07-01,2015,7,1,3,4,27,1,3599724
2015-07-02,2015,7,2,3,5,27,2,7481323
2015-07-03,2015,7,3,3,6,27,3,3021906
2015-07-04,2015,7,4,3,7,27,4,1685095
2015-07-05,2015,7,5,3,1,28,5,21747
2015-07-06,2015,7,6,3,2,28,6,10579394
2015-07-07,2015,7,7,3,3,28,7,15600375
2015-07-08,2015,7,8,3,4,28,8,17424906
2015-07-09,2015,7,9,3,5,28,9,28079117
2015-07-10,2015,7,10,3,6,28,10,268013139
2015-07-11,2015,7,11,3,7,28,11,8681283
2015-07-12,2015,7,12,3,1,29,12,101998
2015-07-13,2015,7,13,3,2,29,13,72868488
2015-07-14,2015,7,14,3,3,29,14,102791375
2015-07-15,2015,7,15,3,4,29,15,144377623
2015-07-16,2015,7,16,3,5,29,16,291511723
2015-07-17,2015,7,17,3,6,29,17,424595522
2015-07-18,2015,7,18,3,7,29,18,2716079
2015-07-19,2015,7,19,3,1,30,19,13245
2015-07-20,2015,7,20,3,2,30,20,136320
2015-07-21,2015,7,21,3,3,30,21,14971783
2015-07-22,2015,7,22,3,4,30,22,8282849
2015-07-23,2015,7,23,3,5,30,23,15319424
2015-07-24,2015,7,24,3,6,30,24,10046514
2015-07-25,2015,7,25,3,7,30,25,2925435
2015-07-26,2015,7,26,3,1,31,26,30108
2015-07-27,2015,7,27,3,2,31,27,7136526
2015-07-28,2015,7,28,3,3,31,28,12283135
2015-07-29,2015,7,29,3,4,31,29,8772301
2015-07-30,2015,7,30,3,5,31,30,18913853
2015-07-31,2015,7,31,3,6,31,31,24341154
2015-08-01,2015,8,1,3,7,31,1,216204
2015-08-02,2015,8,2,3,1,32,2,12729
2015-08-03,2015,8,3,3,2,32,3,5238092
2015-08-04,2015,8,4,3,3,32,4,3663878
2015-08-05,2015,8,5,3,4,32,5,4539179
2015-08-06,2015,8,6,3,5,32,6,4391132
2015-08-07,2015,8,7,3,6,32,7,11453181
2015-08-08,2015,8,8,3,7,32,8,1907943
2015-08-09,2015,8,9,3,1,33,9,79746
2015-08-10,2015,8,10,3,2,33,10,5496474
2015-08-11,2015,8,11,3,3,33,11,18541610
2015-08-12,2015,8,12,3,4,33,12,258492111
2015-08-13,2015,8,13,3,5,33,13,58947876
2015-08-14,2015,8,14,3,6,33,14,158549125
2015-08-15,2015,8,15,3,7,33,15,24666961
2015-08-16,2015,8,16,3,1,34,16,308629
2015-08-17,2015,8,17,3,2,34,17,354222784
2015-08-18,2015,8,18,3,3,34,18,490815287
2015-08-19,2015,8,19,3,4,34,19,15277762
2015-08-20,2015,8,20,3,5,34,20,21474924
2015-08-21,2015,8,21,3,6,34,21,17571213
2015-08-22,2015,8,22,3,7,34,22,2295850
2015-08-23,2015,8,23,3,1,35,23,19128
2015-08-24,2015,8,24,3,2,35,24,12387614
2015-08-25,2015,8,25,3,3,35,25,11973769
2015-08-26,2015,8,26,3,4,35,26,8071660
2015-08-27,2015,8,27,3,5,35,27,11725425
2015-08-28,2015,8,28,3,6,35,28,15075686
2015-08-29,2015,8,29,3,7,35,29,9316279
2015-08-30,2015,8,30,3,1,36,30,36782
2015-08-31,2015,8,31,3,2,36,31,28904147
2015-09-01,2015,9,1,3,3,36,1,3394867
2015-09-02,2015,9,2,3,4,36,2,5574849
2015-09-03,2015,9,3,3,5,36,3,5280879
2015-09-04,2015,9,4,3,6,36,4,4355609
2015-09-05,2015,9,5,3,7,36,5,1216038
2015-09-06,2015,9,6,3,1,37,6,69849
2015-09-07,2015,9,7,3,2,37,7,13728557
2015-09-08,2015,9,8,3,3,37,8,15893060
2015-09-09,2015,9,9,3,4,37,9,254086673
2015-09-10,2015,9,10,3,5,37,10,41262789
2015-09-11,2015,9,11,3,6,37,11,88344292
2015-09-12,2015,9,12,3,7,37,12,25501655
2015-09-13,2015,9,13,3,1,38,13,112505
2015-09-14,2015,9,14,3,2,38,14,86644
2015-09-15,2015,9,15,3,3,38,15,145877
2015-09-16,2015,9,16,3,4,38,16,88959083
2015-09-17,2015,9,17,3,5,38,17,107594271
2015-09-18,2015,9,18,3,6,38,18,196437946
2015-09-19,2015,9,19,3,7,38,19,37051990
2015-09-20,2015,9,20,3,1,39,20,172137
2015-09-21,2015,9,21,3,2,39,21,238520980
2015-09-22,2015,9,22,3,3,39,22,329184904
2015-09-23,2015,9,23,3,4,39,23,10664189
2015-09-24,2015,9,24,3,5,39,24,7160173
2015-09-25,2015,9,25,3,6,39,25,10107638
2015-09-26,2015,9,26,3,7,39,26,5151091
2015-09-27,2015,9,27,3,1,40,27,18311
2015-09-28,2015,9,28,3,2,40,28,10658295
2015-09-29,2015,9,29,3,3,40,29,9179035
2015-09-30,2015,9,30,3,4,40,30,37644600
2015-10-01,2015,10,1,4,5,40,1,5413619
2015-10-02,2015,10,2,4,6,40,2,3728928
2015-10-03,2015,10,3,4,7,40,3,1155578
2015-10-04,2015,10,4,4,1,41,4,71153
2015-10-05,2015,10,5,4,2,41,5,4399861
2015-10-06,2015,10,6,4,3,41,6,5875163
2015-10-07,2015,10,7,4,4,41,7,7790621
2015-10-08,2015,10,8,4,5,41,8,17489924
2015-10-09,2015,10,9,4,6,41,9,31387498
2015-10-10,2015,10,10,4,7,41,10,5226148
2015-10-11,2015,10,11,4,1,42,11,60292
2015-10-12,2015,10,12,4,2,42,12,278179740
2015-10-13,2015,10,13,4,3,42,13,75807664
2015-10-14,2015,10,14,4,4,42,14,111236602
2015-10-15,2015,10,15,4,5,42,15,281390078
2015-10-16,2015,10,16,4,6,42,16,565953265
2015-10-17,2015,10,17,4,7,42,17,4944934
2015-10-18,2015,10,18,4,1,43,18,137576
2015-10-19,2015,10,19,4,2,43,19,19062289
2015-10-20,2015,10,20,4,3,43,20,25985455
2015-10-21,2015,10,21,4,4,43,21,18651739
2015-10-22,2015,10,22,4,5,43,22,16082216
2015-10-23,2015,10,23,4,6,43,23,8950936
2015-10-24,2015,10,24,4,7,43,24,2926003
2015-10-25,2015,10,25,4,1,44,25,10433
2015-10-26,2015,10,26,4,2,44,26,12450080
2015-10-27,2015,10,27,4,3,44,27,7153157
2015-10-28,2015,10,28,4,4,44,28,7253591
2015-10-29,2015,10,29,4,5,44,29,18092218
2015-10-30,2015,10,30,4,6,44,30,27052246
2015-10-31,2015,10,31,4,7,44,31,14054838
2015-11-01,2015,11,1,4,1,45,1,21800
2015-11-02,2015,11,2,4,2,45,2,573427
2015-11-03,2015,11,3,4,3,45,3,5602665
2015-11-04,2015,11,4,4,4,45,4,3683966
2015-11-05,2015,11,5,4,5,45,5,3677858
2015-11-06,2015,11,6,4,6,45,6,14800273
2015-11-07,2015,11,7,4,7,45,7,1940985
2015-11-08,2015,11,8,4,1,46,8,10997
2015-11-09,2015,11,9,4,2,46,9,15323491
2015-11-10,2015,11,10,4,3,46,10,27195769
2015-11-11,2015,11,11,4,4,46,11,47119091
2015-11-12,2015,11,12,4,5,46,12,61043332
2015-11-13,2015,11,13,4,6,46,13,352213989
2015-11-14,2015,11,14,4,7,46,14,23947189
2015-11-15,2015,11,15,4,1,47,15,1155154
2015-11-16,2015,11,16,4,2,47,16,275666976
2015-11-17,2015,11,17,4,3,47,17,580969785
2015-11-18,2015,11,18,4,4,47,18,46023135
2015-11-19,2015,11,19,4,5,47,19,14563095
2015-11-20,2015,11,20,4,6,47,20,18176872
2015-11-21,2015,11,21,4,7,47,21,2312310
2015-11-22,2015,11,22,4,1,48,22,52331
2015-11-23,2015,11,23,4,2,48,23,11452475
2015-11-24,2015,11,24,4,3,48,24,12954265
2015-11-25,2015,11,25,4,4,48,25,10285846
2015-11-26,2015,11,26,4,5,48,26,7452271
2015-11-27,2015,11,27,4,6,48,27,11222498
2015-11-28,2015,11,28,4,7,48,28,6578710
2015-11-29,2015,11,29,4,1,49,29,127068
2015-11-30,2015,11,30,4,2,49,30,25782970
2015-12-01,2015,12,1,4,3,49,1,2401158
2015-12-02,2015,12,2,4,4,49,2,3673716
2015-12-03,2015,12,3,4,5,49,3,3855796
2015-12-04,2015,12,4,4,6,49,4,3872161
2015-12-05,2015,12,5,4,7,49,5,4328623
2015-12-06,2015,12,6,4,1,50,6,7094317
2015-12-07,2015,12,7,4,2,50,7,7305604
2015-12-08,2015,12,8,4,3,50,8,10404274
2015-12-09,2015,12,9,4,4,50,9,46125879
2015-12-10,2015,12,10,4,5,50,10,75932738
2015-12-11,2015,12,11,4,6,50,11,36626458
2015-12-12,2015,12,12,4,7,50,12,176799814
2015-12-13,2015,12,13,4,1,51,13,106314669
2015-12-14,2015,12,14,4,2,51,14,68789386
2015-12-15,2015,12,15,4,3,51,15,103640996
2015-12-16,2015,12,16,4,4,51,16,281319340
2015-12-17,2015,12,17,4,5,51,17,397308653
2015-12-18,2015,12,18,4,6,51,18,164888283
2015-12-19,2015,12,19,4,7,51,19,64856099
2015-12-20,2015,12,20,4,1,52,20,14965456
2015-12-21,2015,12,21,4,2,52,21,37862687
2015-12-22,2015,12,22,4,3,52,22,46418658
2015-12-23,2015,12,23,4,4,52,23,10764888
2015-12-24,2015,12,24,4,5,52,24,9825704
2015-12-25,2015,12,25,4,6,52,25,8614870
2015-12-26,2015,12,26,4,7,52,26,9092561
2015-12-27,2015,12,27,4,1,53,27,12828386
2015-12-28,2015,12,28,4,2,53,28,10202830
2015-12-29,2015,12,29,4,3,53,29,10987540
2015-12-30,2015,12,30,4,4,53,30,22402300
2015-12-31,2015,12,31,4,5,53,31,9613159
2016-01-01,2016,1,1,1,6,1,1,4495171
2016-01-02,2016,1,2,1,7,1,2,22214729
2016-01-03,2016,1,3,,1,2,3,4144133
2016-01-04,2016,1,4,,2,2,4,3691150
2016-01-05,2016,1,5,,3,2,5,4348832
2016-01-06,2016,1,6,,4,2,6,5198289
2016-01-07,2016,1,7,,5,2,7,27040566
2016-01-08,2016,1,8,,6,2,8,27832049
2016-01-09,2016,1,9,,7,2,9,15509276
2016-01-10,2016,1,10,,1,3,10,37359283
2016-01-11,2016,1,11,,2,3,11,65090267
2016-01-12,2016,1,12,,3,3,12,98350304
2016-01-13,2016,1,13,,4,3,13,52164078
2016-01-14,2016,1,14,,5,3,14,87087648
2016-01-15,2016,1,15,,6,3,15,146697908
2016-01-16,2016,1,16,,7,3,16,188884718
2016-01-17,2016,1,17,,1,4,17,227511970
2016-01-18,2016,1,18,,2,4,18,176795695
2016-01-19,2016,1,19,,3,4,19,50428759
2016-01-20,2016,1,20,,4,4,20,23212429
2016-01-21,2016,1,21,,5,4,21,24479872
2016-01-22,2016,1,22,,6,4,22,40181797
2016-01-23,2016,1,23,,7,4,23,8442109
2016-01-24,2016,1,24,,1,5,24,6095476
2016-01-25,2016,1,25,,2,5,25,6311793
2016-01-26,2016,1,26,,3,5,26,7045825
2016-01-27,2016,1,27,,4,5,27,25418280
2016-01-28,2016,1,28,,5,5,28,23880027
2016-01-29,2016,1,29,,6,5,29,10852703
2016-01-30,2016,1,30,,7,5,30,12667578
2016-01-31,2016,1,31,,1,6,31,6069401
2016-02-01,2016,2,1,,2,6,1,9312892
2016-02-02,2016,2,2,,3,6,2,5461260
2016-02-03,2016,2,3,,4,6,3,8189699
2016-02-04,2016,2,4,,5,6,4,4846233
2016-02-05,2016,2,5,,6,6,5,13653472
2016-02-06,2016,2,6,,7,6,6,2672044
2016-02-07,2016,2,7,,1,7,7,100035
2016-02-08,2016,2,8,,2,7,8,245317214
2016-02-09,2016,2,9,,3,7,9,26084845
2016-02-10,2016,2,10,,4,7,10,58672942
2016-02-11,2016,2,11,,5,7,11,59535728
2016-02-12,2016,2,12,,6,7,12,118160488
2016-02-13,2016,2,13,,7,7,13,23152310
2016-02-14,2016,2,14,,1,8,14,431040
2016-02-15,2016,2,15,,2,8,15,166533214
2016-02-16,2016,2,16,,3,8,16,279371994
2016-02-17,2016,2,17,,4,8,17,553181917
2016-02-18,2016,2,18,,5,8,18,17217763
2016-02-19,2016,2,19,,6,8,19,18379286
2016-02-20,2016,2,20,,7,8,20,6349284
2016-02-21,2016,2,21,,1,9,21,56902
2016-02-22,2016,2,22,,2,9,22,11059144
2016-02-23,2016,2,23,,3,9,23,15114768
2016-02-24,2016,2,24,,4,9,24,9757162
2016-02-25,2016,2,25,,5,9,25,9991348
2016-02-26,2016,2,26,,6,9,26,12890018
2016-02-27,2016,2,27,,7,9,27,5103912
2016-02-28,2016,2,28,,1,10,28,79908
2016-02-29,2016,2,29,,2,10,29,28843340
2016-03-01,2016,3,1,,3,10,1,9470756
2016-03-02,2016,3,2,,4,10,2,7361972
2016-03-03,2016,3,3,,5,10,3,5692005
2016-03-04,2016,3,4,,6,10,4,7839899
2016-03-05,2016,3,5,,7,10,5,3382292
2016-03-06,2016,3,6,,1,11,6,69301
2016-03-07,2016,3,7,,2,11,7,14297561
2016-03-08,2016,3,8,,3,11,8,19577934
2016-03-09,2016,3,9,,4,11,9,22964363
2016-03-10,2016,3,10,,5,11,10,37736371
2016-03-11,2016,3,11,,6,11,11,73235029
2016-03-12,2016,3,12,,7,11,12,10481688
2016-03-13,2016,3,13,,1,12,13,287811
2016-03-14,2016,3,14,,2,12,14,351666594
2016-03-15,2016,3,15,,3,12,15,182459021
2016-03-16,2016,3,16,,4,12,16,294731510
2016-03-17,2016,3,17,,5,12,17,535607147
2016-03-18,2016,3,18,,6,12,18,22553571
2016-03-19,2016,3,19,,7,12,19,3280334
2016-03-20,2016,3,20,,1,13,20,329797
2016-03-21,2016,3,21,,2,13,21,16725330
2016-03-22,2016,3,22,,3,13,22,15597106
2016-03-23,2016,3,23,,4,13,23,9068935
2016-03-24,2016,3,24,,5,13,24,357166
2016-03-25,2016,3,25,,6,13,25,4813
2016-03-26,2016,3,26,,7,13,26,11415
2016-03-27,2016,3,27,,1,14,27,119449
2016-03-28,2016,3,28,,2,14,28,8280045
2016-03-29,2016,3,29,,3,14,29,13157774
2016-03-30,2016,3,30,,4,14,30,14970622
2016-03-31,2016,3,31,,5,14,31,23777699
2016-04-01,2016,4,1,,6,14,1,6743156
2016-04-02,2016,4,2,,7,14,2,1130841
2016-04-03,2016,4,3,,1,15,3,26736
2016-04-04,2016,4,4,,2,15,4,4662286
2016-04-05,2016,4,5,,3,15,5,4498044
2016-04-06,2016,4,6,,4,15,6,6566926
2016-04-07,2016,4,7,,5,15,7,17583501
2016-04-08,2016,4,8,,6,15,8,22516386
2016-04-09,2016,4,9,,7,15,9,4606158
2016-04-10,2016,4,10,,1,16,10,135142
2016-04-11,2016,4,11,,2,16,11,23543196
2016-04-12,2016,4,12,,3,16,12,342583891
2016-04-13,2016,4,13,,4,16,13,66469678
2016-04-14,2016,4,14,,5,16,14,116993541
2016-04-15,2016,4,15,,6,16,15,341423496
2016-04-16,2016,4,16,,7,16,16,42894924
2016-04-17,2016,4,17,,1,17,17,652473
2016-04-18,2016,4,18,,2,17,18,641730117
2016-04-19,2016,4,19,,3,17,19,20823119
2016-04-20,2016,4,20,,4,17,20,18086610
2016-04-21,2016,4,21,,5,17,21,7630384
2016-04-22,2016,4,22,,6,17,22,22306658
2016-04-23,2016,4,23,,7,17,23,3310302
2016-04-24,2016,4,24,,1,18,24,66134
2016-04-25,2016,4,25,,2,18,25,7772526
2016-04-26,2016,4,26,,3,18,26,12368871
2016-04-27,2016,4,27,,4,18,27,9695283
2016-04-28,2016,4,28,,5,18,28,262430121
2016-04-29,2016,4,29,,6,18,29,17862517
2016-04-30,2016,4,30,,7,18,30,11797605
2016-05-01,2016,5,1,,1,19,1,933626
2016-05-02,2016,5,2,,2,19,2,184828
2016-05-03,2016,5,3,,3,19,3,4390800
2016-05-04,2016,5,4,,4,19,4,5342532
2016-05-05,2016,5,5,,5,19,5,5697537
2016-05-06,2016,5,6,,6,19,6,13079777
2016-05-07,2016,5,7,,7,19,7,2062802
2016-05-08,2016,5,8,,1,20,8,45749
2016-05-09,2016,5,9,,2,20,9,15996682
2016-05-10,2016,5,10,,3,20,10,20878468
2016-05-11,2016,5,11,,4,20,11,36284325
2016-05-12,2016,5,12,,5,20,12,68827450
2016-05-13,2016,5,13,,6,20,13,171252630
2016-05-14,2016,5,14,,7,20,14,30475781
2016-05-15,2016,5,15,,1,21,15,410015
2016-05-16,2016,5,16,,2,21,16,378164725
2016-05-17,2016,5,17,,3,21,17,650486197
2016-05-18,2016,5,18,,4,21,18,20225680
2016-05-19,2016,5,19,,5,21,19,18511971
2016-05-20,2016,5,20,,6,21,20,16562730
2016-05-21,2016,5,21,,7,21,21,2888528
2016-05-22,2016,5,22,,1,22,22,65784
2016-05-23,2016,5,23,,2,22,23,12852137
2016-05-24,2016,5,24,,3,22,24,14018932
2016-05-25,2016,5,25,,4,22,25,11129746
2016-05-26,2016,5,26,,5,22,26,7618173
2016-05-27,2016,5,27,,6,22,27,11268789
2016-05-28,2016,5,28,,7,22,28,5090185
2016-05-29,2016,5,29,,1,23,29,24790
2016-05-30,2016,5,30,,2,23,30,4085160
2016-05-31,2016,5,31,,3,23,31,16541854
2016-06-01,2016,6,1,,4,23,1,5437620
2016-06-02,2016,6,2,,5,23,2,4866809
2016-06-03,2016,6,3,,6,23,3,12146809
2016-06-04,2016,6,4,,7,23,4,2362671
2016-06-05,2016,6,5,,1,24,5,30818
2016-06-06,2016,6,6,,2,24,6,8050833
2016-06-07,2016,6,7,,3,24,7,22831866
2016-06-08,2016,6,8,,4,24,8,22390878
2016-06-09,2016,6,9,,5,24,9,33323412
2016-06-10,2016,6,10,,6,24,10,309814815
2016-06-11,2016,6,11,,7,24,11,11208577
2016-06-12,2016,6,12,,1,25,12,225773
2016-06-13,2016,6,13,,2,25,13,91116090
2016-06-14,2016,6,14,,3,25,14,109043749
2016-06-15,2016,6,15,,4,25,15,180286667
2016-06-16,2016,6,16,,5,25,16,369556164
2016-06-17,2016,6,17,,6,25,17,475049262
2016-06-18,2016,6,18,,7,25,18,9551784
2016-06-19,2016,6,19,,1,26,19,303000
2016-06-20,2016,6,20,,2,26,20,12438513
2016-06-21,2016,6,21,,3,26,21,22737008
2016-06-22,2016,6,22,,4,26,22,10121601
2016-06-23,2016,6,23,,5,26,23,11441767
2016-06-24,2016,6,24,,6,26,24,14800781
2016-06-25,2016,6,25,,7,26,25,2924570
2016-06-26,2016,6,26,,1,27,26,16368
2016-06-27,2016,6,27,,2,27,27,8371194
2016-06-28,2016,6,28,,3,27,28,6812870
2016-06-29,2016,6,29,,4,27,29,11286492
