Fecha,Año,Mes,Dia,Trimestre,Dia_semana,semana,dia_año,Ventas
15/4/2018,2018,4,15,2,1,16,15,3295273.2
16/4/2018,2018,4,16,2,2,16,16,315744932.3
17/4/2018,2018,4,17,2,3,16,17,729168674.2
18/4/2018,2018,4,18,2,4,16,18,118995035.9
19/4/2018,2018,4,19,2,5,16,19,13558072.36
20/4/2018,2018,4,20,2,6,16,20,14059762
21/4/2018,2018,4,21,2,7,16,21,10799001.9
22/4/2018,2018,4,22,2,1,17,22,266138.19
23/4/2018,2018,4,23,2,2,17,23,5355044.57
24/4/2018,2018,4,24,2,3,17,24,16172182.99
25/4/2018,2018,4,25,2,4,17,25,10127391.93
26/4/2018,2018,4,26,2,5,17,26,5769227.57
27/4/2018,2018,4,27,2,6,17,27,13831965.71
28/4/2018,2018,4,28,2,7,17,28,10042082.59
29/4/2018,2018,4,29,2,1,18,29,151841.02
30/4/2018,2018,4,30,2,2,18,30,23045460.29
1/5/2018,2018,5,1,2,3,18,1,1213131.94
2/5/2018,2018,5,2,2,4,18,2,7647788.7
3/5/2018,2018,5,3,2,5,18,3,7948759.23
4/5/2018,2018,5,4,2,6,18,4,17510714.14
5/5/2018,2018,5,5,2,7,18,5,4557500.87
6/5/2018,2018,5,6,2,1,19,6,444615.42
7/5/2018,2018,5,7,2,2,19,7,14232162.51
8/5/2018,2018,5,8,2,3,19,8,32449504.58
9/5/2018,2018,5,9,2,4,19,9,29696053.42
10/5/2018,2018,5,10,2,5,19,10,375267778.2
11/5/2018,2018,5,11,2,6,19,11,86783084.29
12/5/2018,2018,5,12,2,7,19,12,11380138.66
13/5/2018,2018,5,13,2,1,20,13,1020720.89
14/5/2018,2018,5,14,2,2,20,14,142429228.2
15/5/2018,2018,5,15,2,3,20,15,210999729.5
16/5/2018,2018,5,16,2,4,20,16,400819663.9
17/5/2018,2018,5,17,2,5,20,17,555602065.7
18/5/2018,2018,5,18,2,6,20,18,48376576.17
19/5/2018,2018,5,19,2,7,20,19,14780028.02
20/5/2018,2018,5,20,2,1,21,20,215819.53
21/5/2018,2018,5,21,2,2,21,21,20501328.88
22/5/2018,2018,5,22,2,3,21,22,15851197.45
23/5/2018,2018,5,23,2,4,21,23,28222989.38
24/5/2018,2018,5,24,2,5,21,24,10217940.98
25/5/2018,2018,5,25,2,6,21,25,17745494.33
26/5/2018,2018,5,26,2,7,21,26,4470262.43
27/5/2018,2018,5,27,2,1,22,27,86936.69
28/5/2018,2018,5,28,2,2,22,28,7629585.34
29/5/2018,2018,5,29,2,3,22,29,15360883.16
30/5/2018,2018,5,30,2,4,22,30,13977673.04
31/5/2018,2018,5,31,2,5,22,31,23231121.87
1/6/2018,2018,6,1,2,6,22,1,6536730.29
2/6/2018,2018,6,2,2,7,22,2,2746096.67
3/6/2018,2018,6,3,2,1,23,3,101096.59
4/6/2018,2018,6,4,2,2,23,4,3499402.93
5/6/2018,2018,6,5,2,3,23,5,2706830.09
6/6/2018,2018,6,6,2,4,23,6,5643791.34
7/6/2018,2018,6,7,2,5,23,7,28464145.2
8/6/2018,2018,6,8,2,6,23,8,25622955.71
9/6/2018,2018,6,9,2,7,23,9,4295037.32
10/6/2018,2018,6,10,2,1,24,10,431868.87
11/6/2018,2018,6,11,2,2,24,11,21638323.7
12/6/2018,2018,6,12,2,3,24,12,93444096.63
13/6/2018,2018,6,13,2,4,24,13,481435972.7
14/6/2018,2018,6,14,2,5,24,14,8890806.59
15/6/2018,2018,6,15,2,6,24,15,293551928
16/6/2018,2018,6,16,2,7,24,16,31090436.78
17/6/2018,2018,6,17,2,1,25,17,7366082.38
18/6/2018,2018,6,18,2,2,25,18,686431732.6
19/6/2018,2018,6,19,2,3,25,19,66702608.02
20/6/2018,2018,6,20,2,4,25,20,35225322.27
21/6/2018,2018,6,21,2,5,25,21,29624287.44
22/6/2018,2018,6,22,2,6,25,22,15948933.45
23/6/2018,2018,6,23,2,7,25,23,2736969.78
24/6/2018,2018,6,24,2,1,26,24,79551.64
25/6/2018,2018,6,25,2,2,26,25,17316189.56
26/6/2018,2018,6,26,2,3,26,26,18452928.62
27/6/2018,2018,6,27,2,4,26,27,26489621.31
28/6/2018,2018,6,28,2,5,26,28,12430014.33
29/6/2018,2018,6,29,2,6,26,29,23199108.26
30/6/2018,2018,6,30,2,7,26,30,16191873.19
1/7/2018,2018,7,1,3,1,27,1,675646.61
2/7/2018,2018,7,2,3,2,27,2,10269110.25
3/7/2018,2018,7,3,3,3,27,3,8462280.05
4/7/2018,2018,7,4,3,4,27,4,5496088.98
5/7/2018,2018,7,5,3,5,27,5,20306148.81
6/7/2018,2018,7,6,3,6,27,6,23978310.16
7/7/2018,2018,7,7,3,7,27,7,7194182.86
8/7/2018,2018,7,8,3,1,28,8,142577.49
9/7/2018,2018,7,9,3,2,28,9,353686462.1
10/7/2018,2018,7,10,3,3,28,10,43284842.13
11/7/2018,2018,7,11,3,4,28,11,101737758.3
12/7/2018,2018,7,12,3,5,28,12,140757685.9
13/7/2018,2018,7,13,3,6,28,13,31146251.12
14/7/2018,2018,7,14,3,7,28,14,15818720.33
15/7/2018,2018,7,15,3,1,29,15,1176835.9
16/7/2018,2018,7,16,3,2,29,16,335602356
17/7/2018,2018,7,17,3,3,29,17,617461864.9
18/7/2018,2018,7,18,3,4,29,18,81172440.55
19/7/2018,2018,7,19,3,5,29,19,2756469.6
20/7/2018,2018,7,20,3,6,29,20,52168490.33
21/7/2018,2018,7,21,3,7,29,21,6835026.47
22/7/2018,2018,7,22,3,1,30,22,494852.4
23/7/2018,2018,7,23,3,2,30,23,25358833.26
24/7/2018,2018,7,24,3,3,30,24,16006516.64
25/7/2018,2018,7,25,3,4,30,25,14178418.69
26/7/2018,2018,7,26,3,5,30,26,14485064.07
27/7/2018,2018,7,27,3,6,30,27,19070362.54
28/7/2018,2018,7,28,3,7,30,28,2556039.9
29/7/2018,2018,7,29,3,1,31,29,227030.09
30/7/2018,2018,7,30,3,2,31,30,29209969.96
31/7/2018,2018,7,31,3,3,31,31,27402814.19
1/8/2018,2018,8,1,3,4,31,1,2939431.07
2/8/2018,2018,8,2,3,5,31,2,7835973.28
3/8/2018,2018,8,3,3,6,31,3,8921026.42
4/8/2018,2018,8,4,3,7,31,4,4913919.31
5/8/2018,2018,8,5,3,1,32,5,143029.15
6/8/2018,2018,8,6,3,2,32,6,18755236.42
7/8/2018,2018,8,7,3,3,32,7,18474481.39
8/8/2018,2018,8,8,3,4,32,8,29702729.52
9/8/2018,2018,8,9,3,5,32,9,367372321.2
10/8/2018,2018,8,10,3,6,32,10,25884554.7
11/8/2018,2018,8,11,3,7,32,11,9068352.14
12/8/2018,2018,8,12,3,1,33,12,323222.64
13/8/2018,2018,8,13,3,2,33,13,55133879.67
14/8/2018,2018,8,14,3,3,33,14,173540629.5
15/8/2018,2018,8,15,3,4,33,15,216376539.8
16/8/2018,2018,8,16,3,5,33,16,309535899.3
17/8/2018,2018,8,17,3,6,33,17,502652994.2
18/8/2018,2018,8,18,3,7,33,18,29437013.78
19/8/2018,2018,8,19,3,1,34,19,1662164.25
20/8/2018,2018,8,20,3,2,34,20,42333910.36
21/8/2018,2018,8,21,3,3,34,21,23585523.93
22/8/2018,2018,8,22,3,4,34,22,24372838.96
23/8/2018,2018,8,23,3,5,34,23,17349364.04
24/8/2018,2018,8,24,3,6,34,24,15399423.09
25/8/2018,2018,8,25,3,7,34,25,4327899.98
26/8/2018,2018,8,26,3,1,35,26,98892.12
27/8/2018,2018,8,27,3,2,35,27,16036425.56
28/8/2018,2018,8,28,3,3,35,28,7875267.51
29/8/2018,2018,8,29,3,4,35,29,13034824.87
30/8/2018,2018,8,30,3,5,35,30,17818229.99
31/8/2018,2018,8,31,3,6,35,31,28150972.59
1/9/2018,2018,9,1,3,7,35,1,5604285.1
2/9/2018,2018,9,2,3,1,36,2,219338.27
3/9/2018,2018,9,3,3,2,36,3,5596251.64
4/9/2018,2018,9,4,3,3,36,4,10905172.07
5/9/2018,2018,9,5,3,4,36,5,7343646.86
6/9/2018,2018,9,6,3,5,36,6,20923211.11
7/9/2018,2018,9,7,3,6,36,7,4326218.69
8/9/2018,2018,9,8,3,7,36,8,9149748.12
9/9/2018,2018,9,9,3,1,37,9,368392.42
10/9/2018,2018,9,10,3,2,37,10,38386409.67
11/9/2018,2018,9,11,3,3,37,11,59670140.76
12/9/2018,2018,9,12,3,4,37,12,132041085.1
13/9/2018,2018,9,13,3,5,37,13,488442604
14/9/2018,2018,9,14,3,6,37,14,7981726.7
15/9/2018,2018,9,15,3,7,37,15,1025556.33
16/9/2018,2018,9,16,3,1,38,16,1128560.45
17/9/2018,2018,9,17,3,2,38,17,210886126.3
18/9/2018,2018,9,18,3,3,38,18,297564622.5
19/9/2018,2018,9,19,3,4,38,19,432311612.1
20/9/2018,2018,9,20,3,5,38,20,44714483.18
21/9/2018,2018,9,21,3,6,38,21,26934417.43
22/9/2018,2018,9,22,3,7,38,22,9529587.29
23/9/2018,2018,9,23,3,1,39,23,330775.91
24/9/2018,2018,9,24,3,2,39,24,12073651.17
25/9/2018,2018,9,25,3,3,39,25,16361680.29
26/9/2018,2018,9,26,3,4,39,26,27497195.12
27/9/2018,2018,9,27,3,5,39,27,16153810.38
28/9/2018,2018,9,28,3,6,39,28,31984655.28
29/9/2018,2018,9,29,3,7,39,29,12798193.76
30/9/2018,2018,9,30,3,1,40,30,1661936.7
1/10/2018,2018,10,1,4,2,40,1,10765759.53
2/10/2018,2018,10,2,4,3,40,2,9714825.96
3/10/2018,2018,10,3,4,4,40,3,6955891.59
4/10/2018,2018,10,4,4,5,40,4,16191563.47
5/10/2018,2018,10,5,4,6,40,5,22947758.13
6/10/2018,2018,10,6,4,7,40,6,3730014.5
7/10/2018,2018,10,7,4,1,41,7,329649.17
8/10/2018,2018,10,8,4,2,41,8,35892908.43
9/10/2018,2018,10,9,4,3,41,9,37092197.74
10/10/2018,2018,10,10,4,4,41,10,367586440.2
11/10/2018,2018,10,11,4,5,41,11,94757824.24
12/10/2018,2018,10,12,4,6,41,12,130033213.9
13/10/2018,2018,10,13,4,7,41,13,13286225.58
14/10/2018,2018,10,14,4,1,42,14,913426.16
15/10/2018,2018,10,15,4,2,42,15,135626754.7
16/10/2018,2018,10,16,4,3,42,16,324120593.9
17/10/2018,2018,10,17,4,4,42,17,517092037.3
18/10/2018,2018,10,18,4,5,42,18,52308180.04
19/10/2018,2018,10,19,4,6,42,19,29320018.08
20/10/2018,2018,10,20,4,7,42,20,11981943.71
21/10/2018,2018,10,21,4,1,43,21,116913.22
22/10/2018,2018,10,22,4,2,43,22,23845837.56
23/10/2018,2018,10,23,4,3,43,23,31477981.01
24/10/2018,2018,10,24,4,4,43,24,12681496.68
25/10/2018,2018,10,25,4,5,43,25,10565073.66
26/10/2018,2018,10,26,4,6,43,26,25459316.27
27/10/2018,2018,10,27,4,7,43,27,5732438.62
28/10/2018,2018,10,28,4,1,44,28,106507.41
29/10/2018,2018,10,29,4,2,44,29,15576062.07
30/10/2018,2018,10,30,4,3,44,30,15006372.36
31/10/2018,2018,10,31,4,4,44,31,35537567.15
1/11/2018,2018,11,1,4,5,44,1,16849172.46
2/11/2018,2018,11,2,4,6,44,2,3519615.97
3/11/2018,2018,11,3,4,7,44,3,1528052.09
4/11/2018,2018,11,4,4,1,45,4,159655.25
5/11/2018,2018,11,5,4,2,45,5,9277799.94
6/11/2018,2018,11,6,4,3,45,6,16267943.26
7/11/2018,2018,11,7,4,4,45,7,18237220.81
8/11/2018,2018,11,8,4,5,45,8,22904263.44
9/11/2018,2018,11,9,4,6,45,9,41576869.17
10/11/2018,2018,11,10,4,7,45,10,6365074.08
11/11/2018,2018,11,11,4,1,46,11,620280.63
12/11/2018,2018,11,12,4,2,46,12,359107511.2
13/11/2018,2018,11,13,4,3,46,13,63495818.47
14/11/2018,2018,11,14,4,4,46,14,149460614.2
15/11/2018,2018,11,15,4,5,46,15,201668739.5
16/11/2018,2018,11,16,4,6,46,16,243976361.3
17/11/2018,2018,11,17,4,7,46,17,46095507.17
18/11/2018,2018,11,18,4,1,47,18,2500000.87
19/11/2018,2018,11,19,4,2,47,19,487598297.4
20/11/2018,2018,11,20,4,3,47,20,67022538.65
21/11/2018,2018,11,21,4,4,47,21,28442562.27
22/11/2018,2018,11,22,4,5,47,22,14367043.38
23/11/2018,2018,11,23,4,6,47,23,21736200.34
24/11/2018,2018,11,24,4,7,47,24,5619880.32
25/11/2018,2018,11,25,4,1,48,25,331180.07
26/11/2018,2018,11,26,4,2,48,26,37300125.24
27/11/2018,2018,11,27,4,3,48,27,11740790.27
28/11/2018,2018,11,28,4,4,48,28,12580275.04
29/11/2018,2018,11,29,4,5,48,29,16120974.88
30/11/2018,2018,11,30,4,6,48,30,29907043.99
1/12/2018,2018,12,1,4,7,48,1,4749787.85
2/12/2018,2018,12,2,4,1,49,2,298995.2
3/12/2018,2018,12,3,4,2,49,3,11295864.62
4/12/2018,2018,12,4,4,3,49,4,9033206.7
5/12/2018,2018,12,5,4,4,49,5,9105901.58
6/12/2018,2018,12,6,4,5,49,6,15639525.68
7/12/2018,2018,12,7,4,6,49,7,12645496.49
8/12/2018,2018,12,8,4,7,49,8,404280.03
9/12/2018,2018,12,9,4,1,50,9,366590.57
10/12/2018,2018,12,10,4,2,50,10,27283278.41
11/12/2018,2018,12,11,4,3,50,11,47183446.55
12/12/2018,2018,12,12,4,4,50,12,406026313.2
13/12/2018,2018,12,13,4,5,50,13,166934778.6
14/12/2018,2018,12,14,4,6,50,14,304027312.2
15/12/2018,2018,12,15,4,7,50,15,56453088.52
16/12/2018,2018,12,16,4,1,51,16,2832916.52
17/12/2018,2018,12,17,4,2,51,17,585023789.5
18/12/2018,2018,12,18,4,3,51,18,90435293.11
19/12/2018,2018,12,19,4,4,51,19,33512844.11
20/12/2018,2018,12,20,4,5,51,20,23274668.24
21/12/2018,2018,12,21,4,6,51,21,36262900.85
22/12/2018,2018,12,22,4,7,51,22,8346205
23/12/2018,2018,12,23,4,1,52,23,2431942.03
24/12/2018,2018,12,24,4,2,52,24,9042582.06
25/12/2018,2018,12,25,4,3,52,25,158600.78
26/12/2018,2018,12,26,4,4,52,26,16356985.35
27/12/2018,2018,12,27,4,5,52,27,16437689.31
28/12/2018,2018,12,28,4,6,52,28,57506007.78
29/12/2018,2018,12,29,4,7,52,29,10816743.5
30/12/2018,2018,12,30,4,1,53,30,1917142.75
31/12/2018,2018,12,31,4,2,53,31,1310351.89
1/1/2019,2019,1,1,1,3,1,1,413630.55
2/1/2019,2019,1,2,1,4,1,2,11914781.16
3/1/2019,2019,1,3,1,5,1,3,7888632.9
4/1/2019,2019,1,4,1,6,1,4,10832916.7
5/1/2019,2019,1,5,1,7,1,5,5030083.21
6/1/2019,2019,1,6,1,1,2,6,382367.45
7/1/2019,2019,1,7,1,2,2,7,14890130.62
8/1/2019,2019,1,8,1,3,2,8,17473442.34
9/1/2019,2019,1,9,1,4,2,9,43567537.69
10/1/2019,2019,1,10,1,5,2,10,40155232.85
11/1/2019,2019,1,11,1,6,2,11,120493377.6
12/1/2019,2019,1,12,1,7,2,12,12551089.42
13/1/2019,2019,1,13,1,1,3,13,5796298.07
14/1/2019,2019,1,14,1,2,3,14,134278408.5
15/1/2019,2019,1,15,1,3,3,15,225215606.5
16/1/2019,2019,1,16,1,4,3,16,290379976.6
17/1/2019,2019,1,17,1,5,3,17,840781198.9
18/1/2019,2019,1,18,1,6,3,18,62573719.29
19/1/2019,2019,1,19,1,7,3,19,8046942.16
20/1/2019,2019,1,20,1,1,4,20,410512.85
21/1/2019,2019,1,21,1,2,4,21,25728855
22/1/2019,2019,1,22,1,3,4,22,22438861.61
23/1/2019,2019,1,23,1,4,4,23,23315439.81
24/1/2019,2019,1,24,1,5,4,24,26633597.17
25/1/2019,2019,1,25,1,6,4,25,20173608.22
26/1/2019,2019,1,26,1,7,4,26,3920824.74
27/1/2019,2019,1,27,1,1,5,27,90064
28/1/2019,2019,1,28,1,2,5,28,14696348.05
29/1/2019,2019,1,29,1,3,5,29,12053881.42
30/1/2019,2019,1,30,1,4,5,30,24280791.47
31/1/2019,2019,1,31,1,5,5,31,26668799.91
1/2/2019,2019,2,1,1,6,5,1,25844691.43
2/2/2019,2019,2,2,1,7,5,2,931238.48
3/2/2019,2019,2,3,1,1,6,3,53702.94
4/2/2019,2019,2,4,1,2,6,4,8193034.61
5/2/2019,2019,2,5,1,3,6,5,7865840.81
6/2/2019,2019,2,6,1,4,6,6,11903478.29
7/2/2019,2019,2,7,1,5,6,7,29843970.37
8/2/2019,2019,2,8,1,6,6,8,40109332.13
9/2/2019,2019,2,9,1,7,6,9,5794545.35
10/2/2019,2019,2,10,1,1,7,10,252568.66
11/2/2019,2019,2,11,1,2,7,11,54493368.39
12/2/2019,2019,2,12,1,3,7,12,68000412.97
13/2/2019,2019,2,13,1,4,7,13,74640596.83
14/2/2019,2019,2,14,1,5,7,14,141916716.5
15/2/2019,2019,2,15,1,6,7,15,621818471.3
16/2/2019,2019,2,16,1,7,7,16,37670465.53
17/2/2019,2019,2,17,1,1,8,17,932325.34
18/2/2019,2019,2,18,1,2,8,18,598326596.4
19/2/2019,2019,2,19,1,3,8,19,88222181.12
20/2/2019,2019,2,20,1,4,8,20,26756859.2
21/2/2019,2019,2,21,1,5,8,21,19537633.31
22/2/2019,2019,2,22,1,6,8,22,21338332.65
23/2/2019,2019,2,23,1,7,8,23,4982008.42
24/2/2019,2019,2,24,1,1,9,24,123006.51
25/2/2019,2019,2,25,1,2,9,25,18865643.09
26/2/2019,2019,2,26,1,3,9,26,25628062.54
27/2/2019,2019,2,27,1,4,9,27,24610281.27
28/2/2019,2019,2,28,1,5,9,28,42985465.64
1/3/2019,2019,3,1,1,6,9,1,24355710.46
2/3/2019,2019,3,2,1,7,9,2,7659179.35
3/3/2019,2019,3,3,1,1,10,3,205715.69
4/3/2019,2019,3,4,1,2,10,4,9710654.77
5/3/2019,2019,3,5,1,3,10,5,6376893.87
6/3/2019,2019,3,6,1,4,10,6,13162405.53
7/3/2019,2019,3,7,1,5,10,7,20515803.85
8/3/2019,2019,3,8,1,6,10,8,42447112.13
9/3/2019,2019,3,9,1,7,10,9,7552179.14
10/3/2019,2019,3,10,1,1,11,10,682499.79
11/3/2019,2019,3,11,1,2,11,11,37923587.99
12/3/2019,2019,3,12,1,3,11,12,89479532.22
13/3/2019,2019,3,13,1,4,11,13,78954207.23
14/3/2019,2019,3,14,1,5,11,14,162825375.9
15/3/2019,2019,3,15,1,6,11,15,462291680.7
16/3/2019,2019,3,16,1,7,11,16,32746881.89
17/3/2019,2019,3,17,1,1,12,17,1119264.47
18/3/2019,2019,3,18,1,2,12,18,659836005
19/3/2019,2019,3,19,1,3,12,19,393094658.6
20/3/2019,2019,3,20,1,4,12,20,47074419.16
21/3/2019,2019,3,21,1,5,12,21,23108593.45
22/3/2019,2019,3,22,1,6,12,22,36987404.32
23/3/2019,2019,3,23,1,7,12,23,5402044.56
24/3/2019,2019,3,24,1,1,13,24,93794.79
25/3/2019,2019,3,25,1,2,13,25,36122935.01
26/3/2019,2019,3,26,1,3,13,26,10584163.19
27/3/2019,2019,3,27,1,4,13,27,14905491.14
28/3/2019,2019,3,28,1,5,13,28,12306218.07
29/3/2019,2019,3,29,1,6,13,29,41116722.51
30/3/2019,2019,3,30,1,7,13,30,13633551.38
31/3/2019,2019,3,31,1,1,14,31,2653132.81
1/4/2019,2019,4,1,2,2,14,1,7840683.68
2/4/2019,2019,4,2,2,3,14,2,12778193.67
3/4/2019,2019,4,3,2,4,14,3,7559535.12
4/4/2019,2019,4,4,2,5,14,4,14865269.26
5/4/2019,2019,4,5,2,6,14,5,25396244.44
6/4/2019,2019,4,6,2,7,14,6,6526591.1
7/4/2019,2019,4,7,2,1,15,7,222191.11
8/4/2019,2019,4,8,2,2,15,8,38652654.12
9/4/2019,2019,4,9,2,3,15,9,61338405.86
10/4/2019,2019,4,10,2,4,15,10,477370961.8
11/4/2019,2019,4,11,2,5,15,11,175930496.7
12/4/2019,2019,4,12,2,6,15,12,362439509.9
13/4/2019,2019,4,13,2,7,15,13,61065487.88
14/4/2019,2019,4,14,2,1,16,14,162873.45
15/4/2019,2019,4,15,2,2,16,15,269630213
16/4/2019,2019,4,16,2,3,16,16,382678665.6
17/4/2019,2019,4,17,2,4,16,17,213537090
18/4/2019,2019,4,18,2,5,16,18,2713255.17
19/4/2019,2019,4,19,2,6,16,19,388685.55
20/4/2019,2019,4,20,2,7,16,20,366612.85
21/4/2019,2019,4,21,2,1,17,21,356555.35
22/4/2019,2019,4,22,2,2,17,22,49204894.67
23/4/2019,2019,4,23,2,3,17,23,32514950.34
24/4/2019,2019,4,24,2,4,17,24,34420912.04
25/4/2019,2019,4,25,2,5,17,25,18077413.09
26/4/2019,2019,4,26,2,6,17,26,33944934.96
27/4/2019,2019,4,27,2,7,17,27,5121954.51
28/4/2019,2019,4,28,2,1,18,28,112378.34
29/4/2019,2019,4,29,2,2,18,29,24449268.65
30/4/2019,2019,4,30,2,3,18,30,49737107.98
1/5/2019,2019,5,1,2,4,18,1,870734.2
2/5/2019,2019,5,2,2,5,18,2,8752218.03
3/5/2019,2019,5,3,2,6,18,3,13351345.47
4/5/2019,2019,5,4,2,7,18,4,3617970.79
5/5/2019,2019,5,5,2,1,19,5,116637.72
6/5/2019,2019,5,6,2,2,19,6,14360753.13
7/5/2019,2019,5,7,2,3,19,7,21835279.59
8/5/2019,2019,5,8,2,4,19,8,34680365.05
9/5/2019,2019,5,9,2,5,19,9,39808626.1
10/5/2019,2019,5,10,2,6,19,10,86672031.34
11/5/2019,2019,5,11,2,7,19,11,13311019.66
12/5/2019,2019,5,12,2,1,20,12,262408.07
13/5/2019,2019,5,13,2,2,20,13,91204939.8
14/5/2019,2019,5,14,2,3,20,14,152393430.9
15/5/2019,2019,5,15,2,4,20,15,210214823.4
16/5/2019,2019,5,16,2,5,20,16,402311817.9
17/5/2019,2019,5,17,2,6,20,17,942088969.5
18/5/2019,2019,5,18,2,7,20,18,13468734.67
19/5/2019,2019,5,19,2,1,21,19,816462.48
20/5/2019,2019,5,20,2,2,21,20,43996898.41
21/5/2019,2019,5,21,2,3,21,21,27601301.76
22/5/2019,2019,5,22,2,4,21,22,45658332.16
23/5/2019,2019,5,23,2,5,21,23,11061528.93
24/5/2019,2019,5,24,2,6,21,24,33984564.1
25/5/2019,2019,5,25,2,7,21,25,5733087.12
26/5/2019,2019,5,26,2,1,22,26,197071.93
27/5/2019,2019,5,27,2,2,22,27,20028159.27
28/5/2019,2019,5,28,2,3,22,28,14377948.34
29/5/2019,2019,5,29,2,4,22,29,21865685.88
30/5/2019,2019,5,30,2,5,22,30,7976849.99
31/5/2019,2019,5,31,2,6,22,31,59095633.96
1/6/2019,2019,6,1,2,7,22,1,3566018.54
2/6/2019,2019,6,2,2,1,23,2,198021.8
3/6/2019,2019,6,3,2,2,23,3,15953421.57
4/6/2019,2019,6,4,2,3,23,4,6756522.64
5/6/2019,2019,6,5,2,4,23,5,7132230.94
6/6/2019,2019,6,6,2,5,23,6,26576641.46
7/6/2019,2019,6,7,2,6,23,7,30057299.65
8/6/2019,2019,6,8,2,7,23,8,4912983.64
9/6/2019,2019,6,9,2,1,24,9,407075.29
10/6/2019,2019,6,10,2,2,24,10,32953070.4
11/6/2019,2019,6,11,2,3,24,11,66921202.73
12/6/2019,2019,6,12,2,4,24,12,83955951.79
13/6/2019,2019,6,13,2,5,24,13,179422727
14/6/2019,2019,6,14,2,6,24,14,351258835.5
15/6/2019,2019,6,15,2,7,24,15,33163565.33
16/6/2019,2019,6,16,2,1,25,16,880975.54
17/6/2019,2019,6,17,2,2,25,17,367180284.2
18/6/2019,2019,6,18,2,3,25,18,868335299.2
19/6/2019,2019,6,19,2,4,25,19,57363742.49
20/6/2019,2019,6,20,2,5,25,20,26904408.89
21/6/2019,2019,6,21,2,6,25,21,27590063.22
22/6/2019,2019,6,22,2,7,25,22,8638641.4
23/6/2019,2019,6,23,2,1,26,23,250708.96
24/6/2019,2019,6,24,2,2,26,24,16931672.34
25/6/2019,2019,6,25,2,3,26,25,20829696.59
26/6/2019,2019,6,26,2,4,26,26,19728193.36
27/6/2019,2019,6,27,2,5,26,27,19156997.13
28/6/2019,2019,6,28,2,6,26,28,37741560.74
29/6/2019,2019,6,29,2,7,26,29,11729025.27
30/6/2019,2019,6,30,2,1,27,30,704165.02
1/7/2019,2019,7,1,3,2,27,1,16269215.43
2/7/2019,2019,7,2,3,3,27,2,15168199.87
3/7/2019,2019,7,3,3,4,27,3,18557560.19
4/7/2019,2019,7,4,3,5,27,4,15929003.03
5/7/2019,2019,7,5,3,6,27,5,48347145.7
6/7/2019,2019,7,6,3,7,27,6,5116596.69
7/7/2019,2019,7,7,3,1,28,7,216271.17
8/7/2019,2019,7,8,3,2,28,8,42907642.15
9/7/2019,2019,7,9,3,3,28,9,50839029.46
10/7/2019,2019,7,10,3,4,28,10,58980297.6
11/7/2019,2019,7,11,3,5,28,11,99234890.33
12/7/2019,2019,7,12,3,6,28,12,187066730.6
13/7/2019,2019,7,13,3,7,28,13,16262472.08
14/7/2019,2019,7,14,3,1,29,14,976610.25
15/7/2019,2019,7,15,3,2,29,15,183706832.1
16/7/2019,2019,7,16,3,3,29,16,204692358.6
17/7/2019,2019,7,17,3,4,29,17,363430441.7
18/7/2019,2019,7,18,3,5,29,18,432665832
19/7/2019,2019,7,19,3,6,29,19,2759415.41
20/7/2019,2019,7,20,3,7,29,20,7506555.26
21/7/2019,2019,7,21,3,1,30,21,262474.87
22/7/2019,2019,7,22,3,2,30,22,41859406.33
23/7/2019,2019,7,23,3,3,30,23,416343724.7
24/7/2019,2019,7,24,3,4,30,24,22344933.33
25/7/2019,2019,7,25,3,5,30,25,13560487.75
26/7/2019,2019,7,26,3,6,30,26,29917852.97
27/7/2019,2019,7,27,3,7,30,27,6528335.99
28/7/2019,2019,7,28,3,1,31,28,515184.58
29/7/2019,2019,7,29,3,2,31,29,29739428.74
30/7/2019,2019,7,30,3,3,31,30,31170078.26
31/7/2019,2019,7,31,3,4,31,31,52980745.32
1/8/2019,2019,8,1,3,5,31,1,5149077.15
2/8/2019,2019,8,2,3,6,31,2,15824660.55
3/8/2019,2019,8,3,3,7,31,3,4636475.95
4/8/2019,2019,8,4,3,1,32,4,114446.03
5/8/2019,2019,8,5,3,2,32,5,15962519.52
6/8/2019,2019,8,6,3,3,32,6,21875499.58
7/8/2019,2019,8,7,3,4,32,7,24416017.23
8/8/2019,2019,8,8,3,5,32,8,38698414.59
9/8/2019,2019,8,9,3,6,32,9,42401310.68
10/8/2019,2019,8,10,3,7,32,10,5086643.79
11/8/2019,2019,8,11,3,1,33,11,577444.78
12/8/2019,2019,8,12,3,2,33,12,80239113.9
13/8/2019,2019,8,13,3,3,33,13,119385803.4
14/8/2019,2019,8,14,3,4,33,14,152330299.1
15/8/2019,2019,8,15,3,5,33,15,656019329.7
16/8/2019,2019,8,16,3,6,33,16,349689528
17/8/2019,2019,8,17,3,7,33,17,54735588.09
18/8/2019,2019,8,18,3,1,34,18,1116253.15
19/8/2019,2019,8,19,3,2,34,19,515444825.5
20/8/2019,2019,8,20,3,3,34,20,50422272.5
21/8/2019,2019,8,21,3,4,34,21,24149654.23
22/8/2019,2019,8,22,3,5,34,22,29837467.81
23/8/2019,2019,8,23,3,6,34,23,34863311.14
24/8/2019,2019,8,24,3,7,34,24,5714951.55
25/8/2019,2019,8,25,3,1,35,25,112849.35
26/8/2019,2019,8,26,3,2,35,26,21319988.78
27/8/2019,2019,8,27,3,3,35,27,14896459.07
28/8/2019,2019,8,28,3,4,35,28,34795839.91
