Fecha,Año,Mes,Dia,Trimestre,Dia_semana,semana,dia_año,Ventas
2017-12-10,2017,12,10,,1,50,,666073.55
2017-12-11,2017,12,11,,2,50,,42629387.02
2017-12-12,2017,12,12,,3,50,,57970469.59
2017-12-13,2017,12,13,,4,50,,105882803.2
2017-12-14,2017,12,14,,5,50,,201740753.7
2017-12-15,2017,12,15,,6,50,,340302463.8
2017-12-16,2017,12,16,,7,50,,73025229.26
2017-12-17,2017,12,17,,1,51,,3033792.99
2017-12-18,2017,12,18,,2,51,,631277520.9
2017-12-19,2017,12,19,,3,51,,54357692.15
2017-12-20,2017,12,20,,4,51,,40770238.57
2017-12-21,2017,12,21,,5,51,,10101571.72
2017-12-22,2017,12,22,,6,51,,23689690.15
2017-12-23,2017,12,23,,7,51,,4042853.69
2017-12-24,2017,12,24,,1,52,,108690.26
2017-12-25,2017,12,25,,2,52,,239279.16
2017-12-26,2017,12,26,,3,52,,13308442.81
2017-12-27,2017,12,27,,4,52,,12535768.05
2017-12-28,2017,12,28,,5,52,,13666603.11
2017-12-29,2017,12,29,,6,52,,29728769.29
2017-12-30,2017,12,30,,7,52,,8141802.909
2017-12-31,2017,12,31,,1,53,,342287.71
2018-01-01,2018,1,1,,2,1,,84698.36
2018-01-02,2018,1,2,,3,1,,4904318.69
2018-01-03,2018,1,3,,4,1,,9217363.95
2018-01-04,2018,1,4,,5,1,,4952104.49
2018-01-05,2018,1,5,,6,1,,13423285.96
2018-01-06,2018,1,6,,7,1,,4189611.53
2018-01-07,2018,1,7,,1,2,,574900.33
2018-01-08,2018,1,8,,2,2,,23849779.67
2018-01-09,2018,1,9,,3,2,,26438445.56
2018-01-10,2018,1,10,,4,2,,59090926.49
2018-01-11,2018,1,11,,5,2,,85669784
2018-01-12,2018,1,12,,6,2,,125577823.5
2018-01-13,2018,1,13,,7,2,,28566591.69
2018-01-14,2018,1,14,,1,3,,1338910.43
2018-01-15,2018,1,15,,2,3,,192521438.6
2018-01-16,2018,1,16,,3,3,,669592203.4
2018-01-17,2018,1,17,,4,3,,677677457.2
2018-01-18,2018,1,18,,5,3,,43744654.37
2018-01-19,2018,1,19,,6,3,,40438551.49
2018-01-20,2018,1,20,,7,3,,7016759.75
2018-01-21,2018,1,21,,1,4,,1425767.48
2018-01-22,2018,1,22,,2,4,,30135520.63
2018-01-23,2018,1,23,,3,4,,11975653.18
2018-01-24,2018,1,24,,4,4,,12496732.54
2018-01-25,2018,1,25,,5,4,,8737571.88
2018-01-26,2018,1,26,,6,4,,23038284.54
2018-01-27,2018,1,27,,7,4,,4219234.18
2018-01-28,2018,1,28,,1,5,,264437.6
2018-01-29,2018,1,29,,2,5,,11319207.31
2018-01-30,2018,1,30,,3,5,,15297638.42
2018-01-31,2018,1,31,,4,5,,46352478.03
2018-02-01,2018,2,1,,5,5,,6630066.15
2018-02-02,2018,2,2,,6,5,,12070916.78
2018-02-03,2018,2,3,,7,5,,2223796.7
2018-02-04,2018,2,4,,1,6,,155877.51
2018-02-05,2018,2,5,,2,6,,9437810.16
2018-02-06,2018,2,6,,3,6,,16556132.95
2018-02-07,2018,2,7,,4,6,,21412333.27
2018-02-08,2018,2,8,,5,6,,27596013.36
2018-02-09,2018,2,9,,6,6,,41265862.2
2018-02-10,2018,2,10,,7,6,,16220019.26
2018-02-11,2018,2,11,,1,7,,826322.43
2018-02-12,2018,2,12,,2,7,,58527451.22
2018-02-13,2018,2,13,,3,7,,99352210
2018-02-14,2018,2,14,,4,7,,122243529.3
2018-02-15,2018,2,15,,5,7,,198035032.4
2018-02-16,2018,2,16,,6,7,,359199580.5
2018-02-17,2018,2,17,,7,7,,76350252.36
2018-02-18,2018,2,18,,1,8,,5675658.77
2018-02-19,2018,2,19,,2,8,,614732110.9
2018-02-20,2018,2,20,,3,8,,337236255.3
2018-02-21,2018,2,21,,4,8,,14555496.18
2018-02-22,2018,2,22,,5,8,,12445618.18
2018-02-23,2018,2,23,,6,8,,16488153.23
2018-02-24,2018,2,24,,7,8,,3754181.04
2018-02-25,2018,2,25,,1,9,,253556.58
2018-02-26,2018,2,26,,2,9,,14366699.99
2018-02-27,2018,2,27,,3,9,,12758609.57
2018-02-28,2018,2,28,,4,9,,35887669.26
2018-03-01,2018,3,1,,5,9,,10713674.27
2018-03-02,2018,3,2,,6,9,,15344141.8
2018-03-03,2018,3,3,,7,9,,2773927.5
2018-03-04,2018,3,4,,1,10,,465673.2
2018-03-05,2018,3,5,,2,10,,8228521.04
2018-03-06,2018,3,6,,3,10,,10664464
2018-03-07,2018,3,7,,4,10,,20863908.4
2018-03-08,2018,3,8,,5,10,,37730142.66
2018-03-09,2018,3,9,,6,10,,52669482.05
2018-03-10,2018,3,10,,7,10,,12991953.59
2018-03-11,2018,3,11,,1,11,,688889.75
2018-03-12,2018,3,12,,2,11,,52256706.15
2018-03-13,2018,3,13,,3,11,,71410564.88
2018-03-14,2018,3,14,,4,11,,136509100.6
2018-03-15,2018,3,15,,5,11,,188975626.2
2018-03-16,2018,3,16,,6,11,,387105416.1
2018-03-17,2018,3,17,,7,11,,74580836.25
2018-03-18,2018,3,18,,1,12,,4263530.19
2018-03-19,2018,3,19,,2,12,,915063025.9
2018-03-20,2018,3,20,,3,12,,45249925.56
2018-03-21,2018,3,21,,4,12,,26339890.23
2018-03-22,2018,3,22,,5,12,,17158750.57
2018-03-23,2018,3,23,,6,12,,18654473.74
2018-03-24,2018,3,24,,7,12,,7871244.83
2018-03-25,2018,3,25,,1,13,,495370.63
2018-03-26,2018,3,26,,2,13,,9804879.09
2018-03-27,2018,3,27,,3,13,,14597445.42
2018-03-28,2018,3,28,,4,13,,19292132.29
2018-03-29,2018,3,29,,5,13,,452093.45
2018-03-30,2018,3,30,,6,13,,183156.13
2018-03-31,2018,3,31,,7,13,,3300975
2018-04-01,2018,4,1,,1,14,,181616.21
2018-04-02,2018,4,2,,2,14,,5223914.55
2018-04-03,2018,4,3,,3,14,,10617564.47
2018-04-04,2018,4,4,,4,14,,5666199.16
2018-04-05,2018,4,5,,5,14,,21967916.2
2018-04-06,2018,4,6,,6,14,,35659337.83
2018-04-07,2018,4,7,,7,14,,6968748.21
2018-04-08,2018,4,8,,1,15,,322775.92
2018-04-09,2018,4,9,,2,15,,24168908.71
2018-04-10,2018,4,10,,3,15,,32761734.51
2018-04-11,2018,4,11,,4,15,,72028597.93
2018-04-12,2018,4,12,,5,15,,102793238.7
2018-04-13,2018,4,13,,6,15,,571932573.1
2018-04-14,2018,4,14,,7,15,,31245836.71
2018-04-15,2018,4,15,,1,16,,3295273.2
2018-04-16,2018,4,16,,2,16,,315744932.3
2018-04-17,2018,4,17,,3,16,,729168674.2
2018-04-18,2018,4,18,,4,16,,118995035.9
2018-04-19,2018,4,19,,5,16,,13558072.36
2018-04-20,2018,4,20,,6,16,,14059762
2018-04-21,2018,4,21,,7,16,,10799001.9
2018-04-22,2018,4,22,,1,17,,266138.19
2018-04-23,2018,4,23,,2,17,,5355044.57
2018-04-24,2018,4,24,,3,17,,16172182.99
2018-04-25,2018,4,25,,4,17,,10127391.93
2018-04-26,2018,4,26,,5,17,,5769227.57
2018-04-27,2018,4,27,,6,17,,13831965.71
2018-04-28,2018,4,28,,7,17,,10042082.59
2018-04-29,2018,4,29,,1,18,,151841.02
2018-04-30,2018,4,30,,2,18,,23045460.29
2018-05-01,2018,5,1,,3,18,,1213131.94
2018-05-02,2018,5,2,,4,18,,7647788.7
2018-05-03,2018,5,3,,5,18,,7948759.23
2018-05-04,2018,5,4,,6,18,,17510714.14
2018-05-05,2018,5,5,,7,18,,4557500.87
2018-05-06,2018,5,6,,1,19,,444615.42
2018-05-07,2018,5,7,,2,19,,14232162.51
2018-05-08,2018,5,8,,3,19,,32449504.58
2018-05-09,2018,5,9,,4,19,,29696053.42
2018-05-10,2018,5,10,,5,19,,375267778.2
2018-05-11,2018,5,11,,6,19,,86783084.29
2018-05-12,2018,5,12,,7,19,,11380138.66
2018-05-13,2018,5,13,,1,20,,1020720.89
2018-05-14,2018,5,14,,2,20,,142429228.2
2018-05-15,2018,5,15,,3,20,,210999729.5
2018-05-16,2018,5,16,,4,20,,400819663.9
2018-05-17,2018,5,17,,5,20,,555602065.7
2018-05-18,2018,5,18,,6,20,,48376576.17
2018-05-19,2018,5,19,,7,20,,14780028.02
2018-05-20,2018,5,20,,1,21,,215819.53
2018-05-21,2018,5,21,,2,21,,20501328.88
2018-05-22,2018,5,22,,3,21,,15851197.45
2018-05-23,2018,5,23,,4,21,,28222989.38
2018-05-24,2018,5,24,,5,21,,10217940.98
2018-05-25,2018,5,25,,6,21,,17745494.33
2018-05-26,2018,5,26,,7,21,,4470262.43
2018-05-27,2018,5,27,,1,22,,86936.69
2018-05-28,2018,5,28,,2,22,,7629585.34
2018-05-29,2018,5,29,,3,22,,15360883.16
2018-05-30,2018,5,30,,4,22,,13977673.04
2018-05-31,2018,5,31,,5,22,,23231121.87
2018-06-01,2018,6,1,,6,22,,6536730.29
2018-06-02,2018,6,2,,7,22,,2746096.67
2018-06-03,2018,6,3,,1,23,,101096.59
2018-06-04,2018,6,4,,2,23,,3499402.93
2018-06-05,2018,6,5,,3,23,,2706830.09
2018-06-06,2018,6,6,,4,23,,5643791.34
2018-06-07,2018,6,7,,5,23,,28464145.2
2018-06-08,2018,6,8,,6,23,,25622955.71
2018-06-09,2018,6,9,,7,23,,4295037.32
2018-06-10,2018,6,10,,1,24,,431868.87
2018-06-11,2018,6,11,,2,24,,21638323.7
2018-06-12,2018,6,12,,3,24,,93444096.63
2018-06-13,2018,6,13,,4,24,,481435972.7
2018-06-14,2018,6,14,,5,24,,8890806.59
2018-06-15,2018,6,15,,6,24,,293551928
2018-06-16,2018,6,16,,7,24,,31090436.78
2018-06-17,2018,6,17,,1,25,,7366082.38
2018-06-18,2018,6,18,,2,25,,686431732.6
2018-06-19,2018,6,19,,3,25,,66702608.02
2018-06-20,2018,6,20,,4,25,,35225322.27
2018-06-21,2018,6,21,,5,25,,29624287.44
2018-06-22,2018,6,22,,6,25,,15948933.45
2018-06-23,2018,6,23,,7,25,,2736969.78
2018-06-24,2018,6,24,,1,26,,79551.64
2018-06-25,2018,6,25,,2,26,,17316189.56
2018-06-26,2018,6,26,,3,26,,18452928.62
2018-06-27,2018,6,27,,4,26,,26489621.31
2018-06-28,2018,6,28,,5,26,,12430014.33
2018-06-29,2018,6,29,,6,26,,23199108.26
2018-06-30,2018,6,30,,7,26,,16191873.19
2018-07-01,2018,7,1,,1,27,,675646.61
2018-07-02,2018,7,2,,2,27,,10269110.25
2018-07-03,2018,7,3,,3,27,,8462280.05
2018-07-04,2018,7,4,,4,27,,5496088.98
2018-07-05,2018,7,5,,5,27,,20306148.81
2018-07-06,2018,7,6,,6,27,,23978310.16
2018-07-07,2018,7,7,,7,27,,7194182.86
2018-07-08,2018,7,8,,1,28,,142577.49
2018-07-09,2018,7,9,,2,28,,353686462.1
2018-07-10,2018,7,10,,3,28,,43284842.13
2018-07-11,2018,7,11,,4,28,,101737758.3
2018-07-12,2018,7,12,,5,28,,140757685.9
2018-07-13,2018,7,13,,6,28,,31146251.12
2018-07-14,2018,7,14,,7,28,,15818720.33
2018-07-15,2018,7,15,,1,29,,1176835.9
2018-07-16,2018,7,16,,2,29,,335602356
2018-07-17,2018,7,17,,3,29,,617461864.9
2018-07-18,2018,7,18,,4,29,,81172440.55
2018-07-19,2018,7,19,,5,29,,2756469.6
2018-07-20,2018,7,20,,6,29,,52168490.33
2018-07-21,2018,7,21,,7,29,,6835026.47
2018-07-22,2018,7,22,,1,30,,494852.4
2018-07-23,2018,7,23,,2,30,,25358833.26
2018-07-24,2018,7,24,,3,30,,16006516.64
2018-07-25,2018,7,25,,4,30,,14178418.69
2018-07-26,2018,7,26,,5,30,,14485064.07
2018-07-27,2018,7,27,,6,30,,19070362.54
2018-07-28,2018,7,28,,7,30,,2556039.9
2018-07-29,2018,7,29,,1,31,,227030.09
2018-07-30,2018,7,30,,2,31,,29209969.96
2018-07-31,2018,7,31,,3,31,,27402814.19
2018-08-01,2018,8,1,,4,31,,2939431.07
2018-08-02,2018,8,2,,5,31,,7835973.28
2018-08-03,2018,8,3,,6,31,,8921026.42
2018-08-04,2018,8,4,,7,31,,4913919.31
2018-08-05,2018,8,5,,1,32,,143029.15
2018-08-06,2018,8,6,,2,32,,18755236.42
2018-08-07,2018,8,7,,3,32,,18474481.39
2018-08-08,2018,8,8,,4,32,,29702729.52
2018-08-09,2018,8,9,,5,32,,367372321.2
2018-08-10,2018,8,10,,6,32,,25884554.7
2018-08-11,2018,8,11,,7,32,,9068352.14
2018-08-12,2018,8,12,,1,33,,323222.64
2018-08-13,2018,8,13,,2,33,,55133879.67
2018-08-14,2018,8,14,,3,33,,173540629.5
2018-08-15,2018,8,15,,4,33,,216376539.8
2018-08-16,2018,8,16,,5,33,,309535899.3
2018-08-17,2018,8,17,,6,33,,502652994.2
2018-08-18,2018,8,18,,7,33,,29437013.78
2018-08-19,2018,8,19,,1,34,,1662164.25
2018-08-20,2018,8,20,,2,34,,42333910.36
2018-08-21,2018,8,21,,3,34,,23585523.93
2018-08-22,2018,8,22,,4,34,,24372838.96
2018-08-23,2018,8,23,,5,34,,17349364.04
2018-08-24,2018,8,24,,6,34,,15399423.09
2018-08-25,2018,8,25,,7,34,,4327899.98
2018-08-26,2018,8,26,,1,35,,98892.12
2018-08-27,2018,8,27,,2,35,,16036425.56
2018-08-28,2018,8,28,,3,35,,7875267.51
2018-08-29,2018,8,29,,4,35,,13034824.87
2018-08-30,2018,8,30,,5,35,,17818229.99
2018-08-31,2018,8,31,,6,35,,28150972.59
2018-09-01,2018,9,1,,7,35,,5604285.1
2018-09-02,2018,9,2,,1,36,,219338.27
2018-09-03,2018,9,3,,2,36,,5596251.64
2018-09-04,2018,9,4,,3,36,,10905172.07
2018-09-05,2018,9,5,,4,36,,7343646.86
2018-09-06,2018,9,6,,5,36,,20923211.11
2018-09-07,2018,9,7,,6,36,,4326218.69
2018-09-08,2018,9,8,,7,36,,9149748.12
2018-09-09,2018,9,9,,1,37,,368392.42
2018-09-10,2018,9,10,,2,37,,38386409.67
2018-09-11,2018,9,11,,3,37,,59670140.76
2018-09-12,2018,9,12,,4,37,,132041085.1
2018-09-13,2018,9,13,,5,37,,488442604
2018-09-14,2018,9,14,,6,37,,7981726.7
2018-09-15,2018,9,15,,7,37,,1025556.33
2018-09-16,2018,9,16,,1,38,,1128560.45
2018-09-17,2018,9,17,,2,38,,210886126.3
2018-09-18,2018,9,18,,3,38,,297564622.5
2018-09-19,2018,9,19,,4,38,,432311612.1
2018-09-20,2018,9,20,,5,38,,44714483.18
2018-09-21,2018,9,21,,6,38,,26934417.43
2018-09-22,2018,9,22,,7,38,,9529587.29
2018-09-23,2018,9,23,,1,39,,330775.91
2018-09-24,2018,9,24,,2,39,,12073651.17
2018-09-25,2018,9,25,,3,39,,16361680.29
2018-09-26,2018,9,26,,4,39,,27497195.12
2018-09-27,2018,9,27,,5,39,,16153810.38
2018-09-28,2018,9,28,,6,39,,31984655.28
2018-09-29,2018,9,29,,7,39,,12798193.76
2018-09-30,2018,9,30,,1,40,,1661936.7
2018-10-01,2018,10,1,,2,40,,10765759.53
2018-10-02,2018,10,2,,3,40,,9714825.96
2018-10-03,2018,10,3,,4,40,,6955891.59
2018-10-04,2018,10,4,,5,40,,16191563.47
2018-10-05,2018,10,5,,6,40,,22947758.13
2018-10-06,2018,10,6,,7,40,,3730014.5
2018-10-07,2018,10,7,,1,41,,329649.17
2018-10-08,2018,10,8,,2,41,,35892908.43
2018-10-09,2018,10,9,,3,41,,37092197.74
2018-10-10,2018,10,10,,4,41,,367586440.2
2018-10-11,2018,10,11,,5,41,,94757824.24
2018-10-12,2018,10,12,,6,41,,130033213.9
2018-10-13,2018,10,13,,7,41,,13286225.58
2018-10-14,2018,10,14,,1,42,,913426.16
2018-10-15,2018,10,15,,2,42,,135626754.7
2018-10-16,2018,10,16,,3,42,,324120593.9
2018-10-17,2018,10,17,,4,42,,517092037.3
2018-10-18,2018,10,18,,5,42,,52308180.04
2018-10-19,2018,10,19,,6,42,,29320018.08
2018-10-20,2018,10,20,,7,42,,11981943.71
2018-10-21,2018,10,21,,1,43,,116913.22
2018-10-22,2018,10,22,,2,43,,23845837.56
2018-10-23,2018,10,23,,3,43,,31477981.01
2018-10-24,2018,10,24,,4,43,,12681496.68
2018-10-25,2018,10,25,,5,43,,10565073.66
2018-10-26,2018,10,26,,6,43,,25459316.27
2018-10-27,2018,10,27,,7,43,,5732438.62
2018-10-28,2018,10,28,,1,44,,106507.41
2018-10-29,2018,10,29,,2,44,,15576062.07
2018-10-30,2018,10,30,,3,44,,15006372.36
2018-10-31,2018,10,31,,4,44,,35537567.15
2018-11-01,2018,11,1,,5,44,,16849172.46
2018-11-02,2018,11,2,,6,44,,3519615.97
2018-11-03,2018,11,3,,7,44,,1528052.09
2018-11-04,2018,11,4,,1,45,,159655.25
2018-11-05,2018,11,5,,2,45,,9277799.94
2018-11-06,2018,11,6,,3,45,,16267943.26
2018-11-07,2018,11,7,,4,45,,18237220.81
2018-11-08,2018,11,8,,5,45,,22904263.44
2018-11-09,2018,11,9,,6,45,,41576869.17
2018-11-10,2018,11,10,,7,45,,6365074.08
2018-11-11,2018,11,11,,1,46,,620280.63
2018-11-12,2018,11,12,,2,46,,359107511.2
2018-11-13,2018,11,13,,3,46,,63495818.47
2018-11-14,2018,11,14,,4,46,,149460614.2
2018-11-15,2018,11,15,,5,46,,201668739.5
2018-11-16,2018,11,16,,6,46,,243976361.3
2018-11-17,2018,11,17,,7,46,,46095507.17
2018-11-18,2018,11,18,,1,47,,2500000.87
2018-11-19,2018,11,19,,2,47,,487598297.4
2018-11-20,2018,11,20,,3,47,,67022538.65
2018-11-21,2018,11,21,,4,47,,28442562.27
2018-11-22,2018,11,22,,5,47,,14367043.38
2018-11-23,2018,11,23,,6,47,,21736200.34
2018-11-24,2018,11,24,,7,47,,5619880.32
2018-11-25,2018,11,25,,1,48,,331180.07
2018-11-26,2018,11,26,,2,48,,37300125.24
2018-11-27,2018,11,27,,3,48,,11740790.27
2018-11-28,2018,11,28,,4,48,,12580275.04
2018-11-29,2018,11,29,,5,48,,16120974.88
2018-11-30,2018,11,30,,6,48,,29907043.99
2018-12-01,2018,12,1,,7,48,,4749787.85
2018-12-02,2018,12,2,,1,49,,298995.2
2018-12-03,2018,12,3,,2,49,,11295864.62
2018-12-04,2018,12,4,,3,49,,9033206.7
2018-12-05,2018,12,5,,4,49,,9105901.58
2018-12-06,2018,12,6,,5,49,,15639525.68
2018-12-07,2018,12,7,,6,49,,12645496.49
2018-12-08,2018,12,8,,7,49,,404280.03
2018-12-09,2018,12,9,,1,50,,366590.57
2018-12-10,2018,12,10,,2,50,,27283278.41
2018-12-11,2018,12,11,,3,50,,47183446.55
2018-12-12,2018,12,12,,4,50,,406026313.2
2018-12-13,2018,12,13,,5,50,,166934778.6
2018-12-14,2018,12,14,,6,50,,304027312.2
2018-12-15,2018,12,15,,7,50,,56453088.52
2018-12-16,2018,12,16,,1,51,,2832916.52
2018-12-17,2018,12,17,,2,51,,585023789.5
2018-12-18,2018,12,18,,3,51,,90435293.11
2018-12-19,2018,12,19,,4,51,,33512844.11
2018-12-20,2018,12,20,,5,51,,23274668.24
2018-12-21,2018,12,21,,6,51,,36262900.85
2018-12-22,2018,12,22,,7,51,,8346205
2018-12-23,2018,12,23,,1,52,,2431942.03
2018-12-24,2018,12,24,,2,52,,9042582.06
2018-12-25,2018,12,25,,3,52,,158600.78
2018-12-26,2018,12,26,,4,52,,16356985.35
2018-12-27,2018,12,27,,5,52,,16437689.31
2018-12-28,2018,12,28,,6,52,,57506007.78
2018-12-29,2018,12,29,,7,52,,10816743.5
2018-12-30,2018,12,30,,1,53,,1917142.75
2018-12-31,2018,12,31,,2,53,,1310351.89
2019-01-01,2019,1,1,,3,1,,413630.55
2019-01-02,2019,1,2,,4,1,,11914781.16
2019-01-03,2019,1,3,,5,1,,7888632.9
2019-01-04,2019,1,4,,6,1,,10832916.7
2019-01-05,2019,1,5,,7,1,,5030083.21
2019-01-06,2019,1,6,,1,2,,382367.45
2019-01-07,2019,1,7,,2,2,,14890130.62
2019-01-08,2019,1,8,,3,2,,17473442.34
2019-01-09,2019,1,9,,4,2,,43567537.69
2019-01-10,2019,1,10,,5,2,,40155232.85
2019-01-11,2019,1,11,,6,2,,120493377.6
2019-01-12,2019,1,12,,7,2,,12551089.42
2019-01-13,2019,1,13,,1,3,,5796298.07
2019-01-14,2019,1,14,,2,3,,134278408.5
2019-01-15,2019,1,15,,3,3,,225215606.5
2019-01-16,2019,1,16,,4,3,,290379976.6
2019-01-17,2019,1,17,,5,3,,840781198.9
2019-01-18,2019,1,18,,6,3,,62573719.29
2019-01-19,2019,1,19,,7,3,,8046942.16
2019-01-20,2019,1,20,,1,4,,410512.85
2019-01-21,2019,1,21,,2,4,,25728855
2019-01-22,2019,1,22,,3,4,,22438861.61
2019-01-23,2019,1,23,,4,4,,23315439.81
2019-01-24,2019,1,24,,5,4,,26633597.17
2019-01-25,2019,1,25,,6,4,,20173608.22
2019-01-26,2019,1,26,,7,4,,3920824.74
2019-01-27,2019,1,27,,1,5,,90064
2019-01-28,2019,1,28,,2,5,,14696348.05
2019-01-29,2019,1,29,,3,5,,12053881.42
2019-01-30,2019,1,30,,4,5,,24280791.47
2019-01-31,2019,1,31,,5,5,,26668799.91
2019-02-01,2019,2,1,,6,5,,25844691.43
2019-02-02,2019,2,2,,7,5,,931238.48
2019-02-03,2019,2,3,,1,6,,53702.94
2019-02-04,2019,2,4,,2,6,,8193034.61
2019-02-05,2019,2,5,,3,6,,7865840.81
2019-02-06,2019,2,6,,4,6,,11903478.29
2019-02-07,2019,2,7,,5,6,,29843970.37
2019-02-08,2019,2,8,,6,6,,40109332.13
2019-02-09,2019,2,9,,7,6,,5794545.35
2019-02-10,2019,2,10,,1,7,,252568.66
2019-02-11,2019,2,11,,2,7,,54493368.39
2019-02-12,2019,2,12,,3,7,,68000412.97
2019-02-13,2019,2,13,,4,7,,74640596.83
2019-02-14,2019,2,14,,5,7,,141916716.5
2019-02-15,2019,2,15,,6,7,,621818471.3
2019-02-16,2019,2,16,,7,7,,37670465.53
2019-02-17,2019,2,17,,1,8,,932325.34
2019-02-18,2019,2,18,,2,8,,598326596.4
2019-02-19,2019,2,19,,3,8,,88222181.12
2019-02-20,2019,2,20,,4,8,,26756859.2
2019-02-21,2019,2,21,,5,8,,19537633.31
2019-02-22,2019,2,22,,6,8,,21338332.65
2019-02-23,2019,2,23,,7,8,,4982008.42
2019-02-24,2019,2,24,,1,9,,123006.51
2019-02-25,2019,2,25,,2,9,,18865643.09
2019-02-26,2019,2,26,,3,9,,25628062.54
2019-02-27,2019,2,27,,4,9,,24610281.27
2019-02-28,2019,2,28,,5,9,,42985465.64
2019-03-01,2019,3,1,,6,9,,24355710.46
2019-03-02,2019,3,2,,7,9,,7659179.35
2019-03-03,2019,3,3,,1,10,,205715.69
2019-03-04,2019,3,4,,2,10,,9710654.77
2019-03-05,2019,3,5,,3,10,,6376893.87
2019-03-06,2019,3,6,,4,10,,13162405.53
2019-03-07,2019,3,7,,5,10,,20515803.85
2019-03-08,2019,3,8,,6,10,,42447112.13
2019-03-09,2019,3,9,,7,10,,7552179.14
2019-03-10,2019,3,10,,1,11,,682499.79
2019-03-11,2019,3,11,,2,11,,37923587.99
2019-03-12,2019,3,12,,3,11,,89479532.22
2019-03-13,2019,3,13,,4,11,,78954207.23
2019-03-14,2019,3,14,,5,11,,162825375.9
2019-03-15,2019,3,15,,6,11,,462291680.7
2019-03-16,2019,3,16,,7,11,,32746881.89
2019-03-17,2019,3,17,,1,12,,1119264.47
2019-03-18,2019,3,18,,2,12,,659836005
2019-03-19,2019,3,19,,3,12,,393094658.6
2019-03-20,2019,3,20,,4,12,,47074419.16
2019-03-21,2019,3,21,,5,12,,23108593.45
2019-03-22,2019,3,22,,6,12,,36987404.32
2019-03-23,2019,3,23,,7,12,,5402044.56
2019-03-24,2019,3,24,,1,13,,93794.79
2019-03-25,2019,3,25,,2,13,,36122935.01
2019-03-26,2019,3,26,,3,13,,10584163.19
2019-03-27,2019,3,27,,4,13,,14905491.14
2019-03-28,2019,3,28,,5,13,,12306218.07
2019-03-29,2019,3,29,,6,13,,41116722.51
2019-03-30,2019,3,30,,7,13,,13633551.38
2019-03-31,2019,3,31,,1,14,,2653132.81
2019-04-01,2019,4,1,,2,14,,7840683.68
2019-04-02,2019,4,2,,3,14,,12778193.67
2019-04-03,2019,4,3,,4,14,,7559535.12
2019-04-04,2019,4,4,,5,14,,14865269.26
2019-04-05,2019,4,5,,6,14,,25396244.44
2019-04-06,2019,4,6,,7,14,,6526591.1
2019-04-07,2019,4,7,,1,15,,222191.11
2019-04-08,2019,4,8,,2,15,,38652654.12
2019-04-09,2019,4,9,,3,15,,61338405.86
2019-04-10,2019,4,10,,4,15,,477370961.8
2019-04-11,2019,4,11,,5,15,,175930496.7
2019-04-12,2019,4,12,,6,15,,362439509.9
2019-04-13,2019,4,13,,7,15,,61065487.88
2019-04-14,2019,4,14,,1,16,,162873.45
2019-04-15,2019,4,15,,2,16,,269630213
2019-04-16,2019,4,16,,3,16,,382678665.6
2019-04-17,2019,4,17,,4,16,,213537090
2019-04-18,2019,4,18,,5,16,,2713255.17
2019-04-19,2019,4,19,,6,16,,388685.55
2019-04-20,2019,4,20,,7,16,,366612.85
2019-04-21,2019,4,21,,1,17,,356555.35
2019-04-22,2019,4,22,,2,17,,49204894.67
2019-04-23,2019,4,23,,3,17,,32514950.34
2019-04-24,2019,4,24,,4,17,,34420912.04
2019-04-25,2019,4,25,,5,17,,18077413.09
2019-04-26,2019,4,26,,6,17,,33944934.96
2019-04-27,2019,4,27,,7,17,,5121954.51
2019-04-28,2019,4,28,,1,18,,112378.34
2019-04-29,2019,4,29,,2,18,,24449268.65
2019-04-30,2019,4,30,,3,18,,49737107.98
2019-05-01,2019,5,1,,4,18,,870734.2
2019-05-02,2019,5,2,,5,18,,8752218.03
2019-05-03,2019,5,3,,6,18,,13351345.47
2019-05-04,2019,5,4,,7,18,,3617970.79
2019-05-05,2019,5,5,,1,19,,116637.72
2019-05-06,2019,5,6,,2,19,,14360753.13
2019-05-07,2019,5,7,,3,19,,21835279.59
2019-05-08,2019,5,8,,4,19,,34680365.05
2019-05-09,2019,5,9,,5,19,,39808626.1
2019-05-10,2019,5,10,,6,19,,86672031.34
2019-05-11,2019,5,11,,7,19,,13311019.66
2019-05-12,2019,5,12,,1,20,,262408.07
2019-05-13,2019,5,13,,2,20,,91204939.8
2019-05-14,2019,5,14,,3,20,,152393430.9
2019-05-15,2019,5,15,,4,20,,210214823.4
2019-05-16,2019,5,16,,5,20,,402311817.9
2019-05-17,2019,5,17,,6,20,,942088969.5
2019-05-18,2019,5,18,,7,20,,13468734.67
2019-05-19,2019,5,19,,1,21,,816462.48
2019-05-20,2019,5,20,,2,21,,43996898.41
2019-05-21,2019,5,21,,3,21,,27601301.76
2019-05-22,2019,5,22,,4,21,,45658332.16
2019-05-23,2019,5,23,,5,21,,11061528.93
2019-05-24,2019,5,24,,6,21,,33984564.1
2019-05-25,2019,5,25,,7,21,,5733087.12
2019-05-26,2019,5,26,,1,22,,197071.93
2019-05-27,2019,5,27,,2,22,,20028159.27
2019-05-28,2019,5,28,,3,22,,14377948.34
2019-05-29,2019,5,29,,4,22,,21865685.88
2019-05-30,2019,5,30,,5,22,,7976849.99
2019-05-31,2019,5,31,,6,22,,59095633.96
2019-06-01,2019,6,1,,7,22,,3566018.54
2019-06-02,2019,6,2,,1,23,,198021.8
